id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22013980,Quality By Jamaica Pd and Arboretum 20min Boston.,160750677,Phyllis,,Jamaica Plain,42.30624,-71.12603,Entire home/apt,150,4,34,2019-08-05,2.27,2,352
22014038,Fenway/Convention Center -  Charming BD a:),160168613,Jesse + John + Priya,,Fenway,42.3504,-71.09457,Private room,125,1,99,2019-08-03,4.96,6,64
22014146,Fenway/Convention Center -  Charming BD b:),160168613,Jesse + John + Priya,,Fenway,42.35041,-71.09416,Private room,125,1,83,2019-08-03,4.23,6,64
22014195,Modern 1BR in Lower Allston by Sonder,12243051,Sonder,,Allston,42.356,-71.13703,Entire home/apt,211,2,15,2019-06-17,0.75,270,42
22014689,Sonder | Theater District | Cozy 1BR + Kitchen,12243051,Sonder,,Downtown,42.3511,-71.06481,Entire home/apt,240,2,29,2019-07-07,1.41,270,154
22016719,Sonder | Theater District | Cozy Studio + Kitchen,12243051,Sonder,,Downtown,42.3519,-71.06405,Entire home/apt,243,2,13,2019-05-06,0.63,270,161
22018975,Savin Hill-Spacious/Modern 3 BR/2BA close to Train,21223496,Gerald,,Dorchester,42.31532,-71.05168,Entire home/apt,90,2,110,2019-08-09,5.28,1,95
22030644,South End Condo close to Back Bay & Copley Sq.,28746290,John,,South End,42.34481,-71.07661,Entire home/apt,200,3,6,2019-03-19,0.31,1,35
22041148,Ahhhh... Summer Weekends In New England!,101356888,Erik,,East Boston,42.37245,-71.03996,Entire home/apt,122,3,40,2019-08-13,2.01,2,0
22064721,Bright City Apt. in hip Jamaica Plain!  Sleeps 6,8442201,Nick,,Jamaica Plain,42.31843,-71.11041,Entire home/apt,199,2,82,2019-08-02,4.03,3,115
22065274,"Stylish, Large 1 Bed in Back Bay/ Fenway/Kenmore",8442201,Nick,,Fenway,42.35096,-71.10245,Entire home/apt,179,2,78,2019-08-03,4.11,3,118
22081895,Seaport Brick and Beam 1 bed.,3686220,Brig,,South Boston Waterfront,42.35299,-71.04823,Entire home/apt,275,1,0,,,1,0
22083423,Charming South End | Back Bay | Copley Apartment,108741752,Cassandra,,South End,42.34049,-71.07522,Entire home/apt,149,1,127,2019-08-02,6.13,10,36
22084812,Private Room in Luxury Apartment,40071986,Christian,,Allston,42.36233,-71.13001,Private room,150,7,9,2018-08-10,0.53,2,30
22099733,CHESTNUT ROOM ★ Chic & Large - 15 Mins to Downtown,69587,Boris & Susan,,East Boston,42.37844,-71.03155,Private room,49,1,242,2019-08-14,12.26,8,60
22100284,Sonder | Theater District | Serene 1BR + Kitchen,12243051,Sonder,,Downtown,42.35111,-71.06372,Entire home/apt,251,2,20,2019-07-28,1.03,270,135
22103582,enjoy your journey with joy~,159603105,Joy,,Fenway,42.34355,-71.09729,Private room,39,7,0,,,1,0
22119242,Sonder | Theater District | Airy 1BR + Kitchen,12243051,Sonder,,Downtown,42.35308,-71.06328,Entire home/apt,231,2,41,2019-08-04,2.10,270,125
22119400,"Fenway 1-BR + Lobby-Level Retail, Pool, & Gym!!",95459395,Bluebird,,Jamaica Plain,42.32918,-71.1118,Entire home/apt,135,3,0,,,144,331
22120097,#Stylish 1-BR near Fenway + Outdoor Pool & Gym!,95459395,Bluebird,,Jamaica Plain,42.32858,-71.11253,Entire home/apt,140,3,0,,,144,331
22120323,Contemporary 1-BR near Fenway + Outdoor Pool & Gym,95459395,Bluebird,,Jamaica Plain,42.32884,-71.11208,Entire home/apt,145,3,0,,,144,331
22120529,Magnificent 2 Bedroom near Boston's Fenway Park!!,95459395,Bluebird,,Jamaica Plain,42.32894,-71.111,Entire home/apt,170,3,0,,,144,303
22120780,Upscale 2 bedroom near The Boston Opera House!,95459395,Bluebird,,Jamaica Plain,42.32992,-71.11187,Entire home/apt,175,3,1,2019-04-30,0.27,144,303
22121091,14 Gloucester 1A by Lyon Apartments,82529160,Mario,,Back Bay,42.3514,-71.08462,Entire home/apt,155,1,5,2019-06-07,0.29,28,65
22121305,Sonder | Theater District | Stylish 1BR + Kitchen,12243051,Sonder,,Downtown,42.35108,-71.0639,Entire home/apt,240,2,29,2019-06-27,1.45,270,127
22121494,THe NOW! in Style 2 Bedroom @Olmsted Park!! #bbs,95459395,Bluebird,,Jamaica Plain,42.32833,-71.11061,Entire home/apt,480,3,1,2019-03-22,0.20,144,303
22121936,Classy 2Bedroom in The heart of Boston + Amenities,95459395,Bluebird,,Jamaica Plain,42.329,-71.11114,Entire home/apt,185,3,0,,,144,303
22122444,Stunning Studio  in Boston + Great Amenities!,95459395,Bluebird,,Jamaica Plain,42.32877,-71.1105,Entire home/apt,110,3,0,,,144,323
22128402,"Nice Big Studio @ TD Garden, MGH, MIT, Downtown!",78724014,Jorge Santiago,,Downtown,42.36248,-71.06374,Entire home/apt,105,1,33,2019-01-07,1.64,1,0
22132037,"Cozy, colorful, comfy 2BDR Duplex apartm in Boston",101568025,Mirella,,Brighton,42.35515,-71.14567,Private room,105,1,1,2018-01-01,0.05,1,0
22142945,lucky duck station,105227794,Shirley,,West End,42.36411,-71.06912,Private room,60,2,0,,,1,0
22146737,Modern 1BR  in The Heart of Boston near Fenway Pk.,95459395,Bluebird,,West End,42.36457,-71.06753,Entire home/apt,269,3,0,,,144,365
22147148,"Luxurious 2 Bedroom, Boston, Near Harvard Univ!",95459395,Bluebird,,Fenway,42.34372,-71.10171,Entire home/apt,299,3,0,,,144,365
22150316,Sonder | Albany | Peaceful 2BR + Kitchen,12243051,Sonder,,South End,42.33636,-71.06961,Entire home/apt,296,2,10,2019-07-27,0.65,270,173
22151224,Colorful 2BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.34906,-71.08063,Entire home/apt,412,2,18,2018-11-22,0.90,270,109
22161060,Newly Built Boston 2 BR Near Major Attractions!,95459395,Bluebird,,Mission Hill,42.332,-71.11068,Entire home/apt,299,1,1,2018-10-21,0.10,144,365
22161568,"Gorgeous 2BR, Rooftop Deck Near Fenway Park DEALS*",95459395,Bluebird,,Mission Hill,42.33156,-71.1108,Entire home/apt,299,1,0,,,144,365
22161794,*Modern 2 Bedroom in Boston with Great Views!!,95459395,Bluebird,,Mission Hill,42.33099,-71.11212,Entire home/apt,299,3,1,2019-07-31,1,144,356
22162098,Beautiful 2 Bedroom in The heart of Boston!,95459395,Bluebird,,Mission Hill,42.33221,-71.11281,Entire home/apt,475,1,2,2019-05-27,0.20,144,365
22162414,Upscale 2 Bedroom in Boston near *Hospitals*,95459395,Bluebird,,Mission Hill,42.33173,-71.1113,Entire home/apt,299,3,0,,,144,184
22163249,Modern 2BR in Mission Hill by Sonder,12243051,Sonder,,Mission Hill,42.33252,-71.10053,Entire home/apt,309,2,23,2019-07-21,1.14,270,1
22164238,Contemporary 2BR in Mission Hill by Sonder,12243051,Sonder,,Mission Hill,42.3327,-71.10206,Entire home/apt,277,2,19,2019-07-18,1.08,270,1
22164451,Amazing Condo Near Fenway!,4962900,Stay Alfred,,Back Bay,42.3452,-71.07946,Entire home/apt,999,2,7,2019-06-16,0.50,25,9
22164858,Sonder | Albany | Sunny 2BR + Kitchen,12243051,Sonder,,South End,42.33804,-71.06762,Entire home/apt,296,2,23,2019-07-25,1.15,270,173
22165210,Comfort and style in the heart of the North End,2006852,Jay,,North End,42.36726,-71.05364,Entire home/apt,239,1,79,2019-07-29,3.88,8,258
22175348,Sonder | The Conrad | Industrial 4BR + Laundry,12243051,Sonder,,Downtown,42.35614,-71.06087,Entire home/apt,620,2,33,2019-07-27,1.66,270,128
22175736,Sonder | Albany | Stunning 2BR + Kitchen,12243051,Sonder,,South End,42.33684,-71.06822,Entire home/apt,297,2,25,2019-07-06,1.28,270,171
22181132,Victorian Top Floor Loft,81516767,Brian,,Back Bay,42.35374,-71.07729,Entire home/apt,69,7,34,2019-08-04,1.73,1,0
22187061,Modern place in the North End! Location GUARANTEED,26304835,Rodrigo,,North End,42.36559,-71.05747,Private room,129,3,6,2018-08-21,0.30,1,0
22192469,Cozy 1BR by Forest Hill Station in Jamaica Plain,101768230,Kai,,Jamaica Plain,42.30239,-71.11436,Private room,50,2,12,2018-09-01,0.59,1,0
22192478,Rm2: Near Subway/Downtown/Medical Centers/Colleges,105867773,Hardave,,Jamaica Plain,42.32541,-71.10568,Private room,58,2,54,2019-08-18,2.70,2,55
22201808,Lavishly Plush 2 Bedroom in The Center of Boston!,95459395,Bluebird,,Mission Hill,42.33049,-71.11156,Entire home/apt,299,2,0,,,144,365
22202325,Upscale 2 Bedroom in Boston + Great Amenities!,95459395,Bluebird,,Mission Hill,42.33041,-71.11136,Entire home/apt,299,3,0,,,144,360
22203536,Beautiful 2 Bedroom in Boston with Gym + Nice View,95459395,Bluebird,,Mission Hill,42.33189,-71.11234,Entire home/apt,319,3,1,2018-11-19,0.11,144,365
22203735,Stunning 2 Bedroom with Gym & Designer Finishes!,95459395,Bluebird,,Mission Hill,42.33077,-71.11254,Entire home/apt,289,3,0,,,144,230
22203928,Exclusive 2 Bedroom near Freedom Trail in Boston!,95459395,Bluebird,,Mission Hill,42.33073,-71.11299,Entire home/apt,309,3,0,,,144,365
22204143,Capacious 3 Bedroom in Boston near Beacon Hill,95459395,Bluebird,,Mission Hill,42.33203,-71.11114,Entire home/apt,319,3,0,,,144,352
22204304,Lovely 2 Bedroom in Boston near Copley Square!!,95459395,Bluebird,,Mission Hill,42.33008,-71.11086,Entire home/apt,289,1,0,,,144,353
22204474,Upscale 2 BR near Boston Commons & Public Garden!!,95459395,Bluebird,,Mission Hill,42.33036,-71.11107,Entire home/apt,319,3,2,2019-03-31,0.16,144,365
22205160,*Contemporary Studio in Boston near Fenway Park!,95459395,Bluebird,,Mission Hill,42.33143,-71.1129,Entire home/apt,229,3,0,,,144,365
22205532,Comfortable Studio Apt near Faneuil Hall in Boston,95459395,Bluebird,,Mission Hill,42.33022,-71.11273,Entire home/apt,219,3,0,,,144,348
22205830,Modern 3 Bedroom in Boston near Freedom Trail!,95459395,Bluebird,,Mission Hill,42.33015,-71.11237,Entire home/apt,591,3,0,,,144,365
22206507,Cozy 3BR Near Copley Square in Boston^ MA!,95459395,Bluebird,,Mission Hill,42.33222,-71.11066,Entire home/apt,719,3,4,2019-04-16,0.24,144,365
22206656,Sunny 2 Bedroom on Monument Square in Charlestown.,20114336,Lizzy,,Charlestown,42.37503,-71.06093,Entire home/apt,250,2,3,2019-05-30,0.60,1,0
22206820,Exciting 3BR By Great Restaurants in Boston!!,95459395,Bluebird,,Mission Hill,42.33062,-71.11255,Entire home/apt,329,3,1,2019-06-28,0.57,144,365
22207016,Stunning 3 Bedroom in The heart of Boston + Views!,95459395,Bluebird,,Mission Hill,42.33064,-71.11237,Entire home/apt,199,3,2,2019-07-30,0.12,144,350
22207711,"Lavish 3 Bedroom near Beacon Hill in Boston, Ma!!",95459395,Bluebird,,Mission Hill,42.33073,-71.11238,Entire home/apt,190,3,1,2019-04-17,0.24,144,365
22207950,Amazing 3 Bedroom in Boston near Great Nightlife,95459395,Bluebird,,Mission Hill,42.33201,-71.1124,Entire home/apt,319,3,1,2018-11-25,0.11,144,362
22208271,Luxurious 3 BR in Boston near Fenway Park + Gym!,95459395,Bluebird,,Mission Hill,42.33144,-71.11262,Entire home/apt,319,3,0,,,144,185
22208498,Homey 3BR in Boston near Famous Monuments!,95459395,Bluebird,,Mission Hill,42.33042,-71.11286,Entire home/apt,777,3,2,2018-11-09,0.18,144,345
22210876,Boston Holiday Getaway,51105921,Maria,,East Boston,42.37408,-71.04009,Entire home/apt,73,7,26,2019-07-06,1.29,1,0
22227556,Cozy Studio in GREAT location (Downtown),21443545,Javier,,Back Bay,42.35413,-71.07317,Entire home/apt,109,2,13,2018-05-23,0.72,1,0
22227724,Downtown Xing Studio|Full Kitchen|#507,814298,Brent,,Downtown,42.35551,-71.06299,Entire home/apt,175,2,39,2018-11-19,2.15,89,29
22228550,Union Park Bedroom - Two Bunks,48150538,Michael,,South End,42.34296,-71.07211,Private room,50,13,22,2019-07-27,1.10,1,41
22231464,Newly Furnished 2BR in the Heart of Little Italy!,23550206,Joyce,,North End,42.36481,-71.05372,Entire home/apt,130,1,54,2018-08-31,2.67,2,0
22240424,Exclusive 3 Bedroom in The Heart of Boston!,95459395,Bluebird,,Mission Hill,42.33073,-71.11148,Entire home/apt,339,3,1,2018-11-24,0.11,144,364
22242923,Sweet room in Boston Downtown,110274232,加一,,Fenway,42.34365,-71.08616,Private room,55,8,43,2019-06-27,2.55,1,0
22245255,Sonder | The Conrad | Vibrant 4BR + Laundry,12243051,Sonder,,Downtown,42.35558,-71.06098,Entire home/apt,609,2,49,2019-07-26,2.47,270,105
22251665,"Very comfortable place , go just 3 minuets Subway",119352334,Thuy,,Dorchester,42.28843,-71.06291,Private room,75,1,1,2018-04-08,0.06,3,221
22260527,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34393,-71.10176,Entire home/apt,213,3,2,2018-03-24,0.11,116,132
22261808,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34466,-71.10005,Entire home/apt,213,3,1,2018-01-26,0.05,116,132
22262801,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34475,-71.10175,Entire home/apt,298,3,1,2018-09-14,0.09,116,128
22263420,"Lux 1BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32921,-71.11177,Entire home/apt,207,3,1,2019-05-21,0.33,116,101
22264322,"Lux 1BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32915,-71.11176,Entire home/apt,207,3,0,,,116,0
22264713,"Lux 2BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32907,-71.11177,Entire home/apt,285,3,0,,,116,73
22266677,Pleasant Stay Alfred on Garrison Street,114353388,Stay Alfred,,Back Bay,42.34478,-71.08017,Entire home/apt,999,1,0,,,17,9
22267104,Separate EnSuite Pvt Entry+Pvt Bath+Keyless Luxury,52881930,Bill And Maureen,,South Boston,42.33505,-71.02637,Entire home/apt,125,1,181,2019-08-02,9.66,3,114
22276253,Lux 2 Bedroom in Beacon Hill w/WiFi,9419684,Mike,,West End,42.36261,-71.06591,Entire home/apt,220,7,0,,,116,112
22276800,Lux 2 Bedroom in Beacon Hill w/WiFi,9419684,Mike,,West End,42.36347,-71.06561,Entire home/apt,220,7,0,,,116,112
22291199,Cozy Savin Hill Condo (Perfect for Business Trips),25661011,Rachael,,Dorchester,42.31794,-71.05464,Private room,120,1,37,2019-06-27,2.04,1,89
22291813,Stylish house 5 min from Waterfront,156730180,Oslo,,East Boston,42.38045,-71.02122,Entire home/apt,214,1,160,2019-08-04,7.89,3,235
22302860,Boston Prime Location,14980513,Yair,,Fenway,42.34632,-71.08993,Private room,64,5,0,,,3,0
22306356,Beautiful Eagle Hill Boston,71419354,Chris,,East Boston,42.37932,-71.03555,Private room,150,2,0,,,1,0
22306805,"NEW 3 BR Luxury Private Home, Boston/Seaport/BCEC",161161895,Shelby,,South Boston,42.3368,-71.03996,Entire home/apt,175,1,94,2019-08-04,4.69,2,195
22308544,"Jamaica Plain, Boston Living Rm3",12521814,Nav,,Jamaica Plain,42.31775,-71.10862,Private room,90,1,22,2019-06-26,1.08,18,191
22308789,1BR condo in heart of Boston (North End),27239854,Alison,,North End,42.36433,-71.05417,Entire home/apt,120,2,3,2018-05-20,0.15,1,0
22320830,Sonder | Emerson | Lively 2BR + Laundry,12243051,Sonder,,Downtown,42.35243,-71.06451,Entire home/apt,301,2,11,2019-04-17,0.58,270,147
22323718,Sonder | Emerson | Bright 2BR + Laundry,12243051,Sonder,,Downtown,42.35099,-71.06435,Entire home/apt,340,2,22,2019-05-26,1.17,270,150
22327139,BRONZE ROOM ★ Modern & Bright- 15 Mins to Downtown,69587,Boris & Susan,,East Boston,42.37977,-71.03145,Private room,49,1,227,2019-08-17,11.39,8,73
22327141,IVORY ROOM★15 Mins to Downtown | 9 Mins to Airport,69587,Boris & Susan,,East Boston,42.3799,-71.02943,Private room,49,1,229,2019-08-15,11.49,8,65
22327142,AZURE ROOM★15 Mins to Downtown | 9 Mins to Airport,69587,Boris & Susan,,East Boston,42.3803,-71.03001,Private room,49,1,194,2019-08-15,9.75,8,74
22328969,Magnificent Longwood Medical Studio Apt!!,163251048,Jen,,Mission Hill,42.33017,-71.11276,Entire home/apt,199,3,1,2018-07-18,0.08,66,305
22344277,Spacious 1BR Apt by Fenway Park with Huge Rooftop,5886878,Claire,,Fenway,42.34486,-71.08711,Entire home/apt,115,2,9,2019-05-31,0.45,1,0
22345235,Jacky family house,163381450,Jacqueline,,Dorchester,42.30613,-71.06766,Private room,38,2,109,2019-08-09,5.45,2,249
22351563,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34461,-71.10038,Entire home/apt,298,3,1,2018-01-15,0.05,116,128
22352182,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34328,-71.10001,Entire home/apt,298,3,0,,,116,128
22352237,Modern Condo in the heart of the North End,163437428,Maria,,North End,42.36607,-71.05288,Entire home/apt,150,2,84,2018-12-01,4.21,1,131
22352998,Modern&Chic 1 Bedroom Apartment Back Bay!,76545076,Taylor,,Back Bay,42.34604,-71.08075,Entire home/apt,121,1,128,2019-08-11,6.62,14,0
22353662,Beacon Hill Apartment in Downtown Boston,16957547,Rahul,,Beacon Hill,42.36025,-71.06887,Entire home/apt,175,2,2,2019-03-17,0.13,3,61
22353834,Beautiful One Bedroom in the Heart of Beacon Hill,16957547,Rahul,,Beacon Hill,42.3602,-71.06673,Private room,75,1,68,2019-07-27,3.42,3,58
22354274,2 rooms suite with jacuzzi tub and gym access,38587356,Elena,,Dorchester,42.32642,-71.06066,Private room,199,1,91,2019-07-29,4.58,2,67
22355183,Lux Downtown Boston 1 Bedroom Apt w/pool,9419684,Mike,,Chinatown,42.35089,-71.0619,Entire home/apt,244,3,1,2019-05-20,0.33,116,135
22355484,Lux Downtown Boston 2 Bedroom Apt w/pool,9419684,Mike,,Chinatown,42.35082,-71.06281,Entire home/apt,244,3,0,,,116,362
22356022,Lux Downtown Boston 2 Bedroom Apt w/pool,9419684,Mike,,Chinatown,42.35088,-71.06155,Entire home/apt,244,3,0,,,116,362
22372179,Boston area home,163576328,Mas62,,Roxbury,42.32061,-71.07734,Entire home/apt,354,1,115,2019-08-03,5.92,1,146
22373720,"Modern Space w Roof Deck, Gym, Easy Train Access",30283594,Kara,,Mission Hill,42.33095,-71.11101,Entire home/apt,259,3,6,2019-07-04,0.32,123,365
22373897,New 2-BR in Boston + Rooftop Deck Near Fenway Park,30283594,Kara,,Mission Hill,42.33015,-71.11234,Entire home/apt,289,3,7,2019-06-23,0.42,123,365
22384378,Magnificent Boston Studio Apt Next To Fenway Park!,163251048,Jen,,Mission Hill,42.33077,-71.11104,Entire home/apt,189,3,0,,,66,305
22384609,Lovely Spacious Studio Apt at Longwood Medical!,163251048,Jen,,Mission Hill,42.33211,-71.11105,Entire home/apt,199,3,1,2018-06-27,0.07,66,305
22385541,Sonder | Emerson | Charming 2BR + Laundry,12243051,Sonder,,Downtown,42.35154,-71.06307,Entire home/apt,350,2,15,2019-08-04,0.81,270,153
22385862,Luxury stay at the heart of downtown Boston,53936123,Rony-Reuven,,Downtown,42.35267,-71.06234,Private room,100,1,1,2017-12-23,0.05,1,0
22385941,Sonder | Emerson | Lovely 2BR + Laundry,12243051,Sonder,,Downtown,42.35331,-71.063,Entire home/apt,355,2,16,2019-07-15,0.91,270,143
22386926,Classic 2BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.35239,-71.08354,Entire home/apt,541,2,26,2019-07-07,1.35,270,28
22389994,Jacky family house 2,163381450,Jacqueline,,Dorchester,42.30737,-71.07138,Private room,45,2,110,2019-08-17,5.54,2,265
22391236,King-Size close to Downtown with free parking,38587356,Elena,,Dorchester,42.32623,-71.06054,Private room,179,1,107,2019-08-15,5.47,2,333
22402260,5 Star Luxury Affordable HOME Private in Boston,146603340,Maria & Tom,,South End,42.34292,-71.06562,Entire home/apt,600,1,0,,,1,365
22408657,Stylish*Lux*Clean  BOSTON HOME 2br2bath,83819376,Ryan & Mary,,South End,42.33995,-71.07078,Entire home/apt,700,1,0,,,2,365
22430552,Wow!  2BR Apt Close to Boston Children's Hospital!,163251048,Jen,,Mission Hill,42.3317,-71.11281,Entire home/apt,269,3,0,,,66,170
22431219,Ultra Lux Boston 2BR Apartment at Longwood Medical,163251048,Jen,,Mission Hill,42.3322,-71.1124,Entire home/apt,279,3,0,,,66,295
22431805,Magnificent Boston 2BR Apt Close to  Fenway Park!!,163251048,Jen,,Mission Hill,42.33061,-71.1111,Entire home/apt,299,3,0,,,66,293
22432082,"Private Suite Near Jamaica Pond, sleeps 4!",164287201,Crystal,,Jamaica Plain,42.30901,-71.12945,Private room,80,2,1,2018-02-15,0.05,1,0
22432115,Warm 2BR Apt Minutes from Dana Farber and T Stop!,163251048,Jen,,Mission Hill,42.33026,-71.11153,Entire home/apt,289,3,1,2019-07-28,1,66,305
22432623,Magnificent Boston 3Bedroom Apt - Prime Location!,163251048,Jen,,Mission Hill,42.33052,-71.11152,Entire home/apt,219,3,1,2018-11-17,0.11,66,304
22433201,Ultra-Modern Boston 3BR With Upscale Amenities!,163251048,Jen,,Mission Hill,42.33047,-71.11263,Entire home/apt,129,3,0,,,66,305
22433219,Longwood Furnished 3BR Apt Close to Dana Farber!,163251048,Jen,,Mission Hill,42.33053,-71.11288,Entire home/apt,219,3,1,2018-11-18,0.11,66,304
22435979,Spacious South End Condo * SPECIAL MONTHLY PRICE *,19116354,Stefan,,South End,42.33943,-71.07451,Entire home/apt,115,14,44,2019-08-01,2.38,1,5
22438142,"Charming 1BR, Great Location",41277216,Alex,,Beacon Hill,42.36008,-71.06918,Entire home/apt,80,2,28,2019-07-14,1.41,1,0
22511991,South End Apartment,152106166,Craig,,South End,42.3394,-71.07638,Entire home/apt,150,5,0,,,1,0
22512206,Charles Street Studio Apartment,59100869,Pete,,Beacon Hill,42.35817,-71.06979,Entire home/apt,125,4,14,2019-05-01,0.71,1,1
22525268,Private bedroom close to Subway near Airport,7027771,Christian,,East Boston,42.38225,-71.01633,Private room,69,1,197,2019-08-12,10.39,1,52
22525315,Southie Cool|1BD 1BR #8,814298,Brent,,South Boston,42.33606,-71.04401,Entire home/apt,100,30,5,2019-05-27,0.45,89,70
